oz252,oz6,oz5,oz133,oz9,Key_0_0
0.919783,0.028571,0.066667,0.0,0.0,7244
0.903252,0.028571,0.0,0.2,0.0,7148
0.991147,0.0,0.0,0.0,0.0,1560
0.903704,0.0,0.0,0.066667,0.318182,1314
0.890696,0.314286,0.066667,0.0,0.0,3145
0.903252,0.4,0.066667,0.0,0.0,3692
0.99196,0.428571,0.066667,0.0,0.0,8837
0.883198,0.0,0.0,0.0,0.0,5254
0.915718,0.0,0.0,0.0,0.0,5977
0.902439,0.0,0.066667,0.0,0.0,7502
0.909937,0.0,0.2,0.0,0.0,6612
0.901987,0.0,0.066667,0.0,0.0,7039
0.907769,0.0,0.133333,0.0,0.0,5380
0.915176,0.057143,0.133333,0.066667,0.090909,4321
0.914544,0.057143,0.066667,0.0,0.0,6808
0.927642,0.114286,0.0,0.0,0.0,3507
0.903794,0.0,0.133333,0.0,0.0,8289
0.912105,0.028571,0.133333,0.0,0.0,5051
0.889612,0.142857,0.133333,0.0,0.0,8211
0.903975,0.2,0.133333,0.0,0.0,1118
0.890605,0.228571,0.133333,0.0,0.0,2064
0.9,0.0,0.0,0.0,0.0,354
0.907769,0.028571,0.066667,0.066667,0.0,8094
0.918699,0.085714,0.133333,0.0,0.0,6568
0.900271,0.028571,0.2,0.066667,0.045455,3307
0.925474,0.057143,0.0,0.0,0.0,5098
0.897019,0.0,0.0,0.0,0.0,8764
0.994851,0.0,0.133333,0.0,0.045455,7062
0.915628,0.114286,0.066667,0.066667,0.0,6196
0.911563,0.0,0.133333,0.066667,0.318182,7116
0.922945,0.085714,0.2,0.0,0.0,8390
0.903252,0.028571,0.266667,0.0,0.0,312
0.908943,0.085714,0.133333,0.0,0.0,1611
0.893677,0.057143,0.2,0.0,0.0,5842
0.893135,0.114286,0.066667,0.0,0.0,4473
0.914363,0.114286,0.2,0.066667,0.045455,3461
0.881752,0.0,0.266667,0.066667,0.363636,7060
0.9243,0.0,0.066667,0.0,0.136364,6344
0.909666,0.0,0.0,0.0,0.0,6057
0.910388,0.0,0.066667,0.0,0.136364,2796
0.924119,0.0,0.0,0.133333,0.090909,3143
0.920325,0.057143,0.0,0.2,0.0,726
0.944806,0.085714,0.133333,0.0,0.0,2363
0.909033,0.114286,0.0,0.0,0.0,7217
0.925474,0.0,0.066667,0.0,0.0,7696
0.908943,0.0,0.133333,0.066667,0.090909,8780
0.920325,0.0,0.133333,0.0,0.0,4824
0.907227,0.2,0.2,0.066667,0.0,122
0.911292,0.2,0.066667,0.0,0.227273,6871
0.885276,0.4,0.066667,0.066667,0.0,1357
0.913821,0.257143,0.066667,0.0,0.0,6423
0.904426,0.285714,0.066667,0.0,0.227273,4649
0.901536,0.285714,0.133333,0.0,0.0,2731
0.955014,0.0,0.0,0.2,0.318182,7510
0.911201,0.057143,0.0,0.0,0.0,4708
0.913821,0.085714,0.2,0.0,0.136364,4207
0.907317,0.085714,0.133333,0.0,0.0,4502
0.88654,0.057143,0.0,0.0,0.181818,5756
0.909033,0.057143,0.0,0.0,0.0,5047
0.899458,0.142857,0.133333,0.0,0.0,2550
0.988076,0.0,0.0,0.0,0.0,1275
0.88907,0.0,0.0,0.4,0.0,5050
0.906504,0.028571,0.0,0.0,0.0,3119
0.908762,0.028571,0.2,0.0,0.0,4306
0.901807,0.028571,0.133333,0.066667,0.0,6917
0.918519,0.0,0.133333,0.0,0.0,5869
0.915266,0.057143,0.133333,0.0,0.0,5241
0.916802,0.028571,0.066667,0.066667,0.0,1735
0.91897,0.114286,0.2,0.0,0.0,8393
0.982927,0.028571,0.133333,0.0,0.0,6526
0.893948,0.4,0.066667,0.066667,0.0,2269
0.906775,0.028571,0.133333,0.2,0.181818,2233
0.898193,0.0,0.0,0.0,0.0,3901
0.90533,0.085714,0.066667,0.0,0.181818,1223
0.906775,0.028571,0.0,0.0,0.181818,246
0.915357,0.0,0.0,0.0,0.090909,8332
0.921138,0.057143,0.066667,0.0,0.181818,5710
0.998735,0.0,0.0,0.0,0.045455,1308
0.889612,0.028571,0.333333,0.133333,0.363636,6058
0.922313,0.0,0.0,0.0,0.0,5884
0.903884,0.057143,0.133333,0.133333,0.0,5356
0.88636,0.057143,0.066667,0.0,0.0,6649
0.897471,0.114286,0.133333,0.0,0.0,1775
0.928817,0.0,0.0,0.0,0.0,191
0.920054,0.0,0.0,0.0,0.0,5023
0.879042,0.028571,0.133333,0.0,0.0,3770
0.992412,0.028571,0.333333,0.0,0.0,7877
0.90009,0.0,0.066667,0.0,0.0,3563
0.912918,0.0,0.133333,0.0,0.0,527
0.899006,0.2,0.0,0.0,0.0,5341
0.947696,0.114286,0.133333,0.0,0.0,539
0.915718,0.114286,0.0,0.0,0.454545,3911
0.939747,0.028571,0.0,0.066667,0.181818,6578
0.912376,0.171429,0.4,0.0,0.0,4715
0.91093,0.0,0.0,0.0,0.0,2554
0.914995,0.0,0.066667,0.0,0.0,8829
0.908401,0.0,0.133333,0.0,0.045455,741
0.896387,0.514286,0.133333,0.0,0.0,797
0.896206,0.0,0.0,0.0,0.0,7918
0.899729,0.028571,0.066667,0.0,0.136364,3203
0.896929,0.085714,0.2,0.0,0.0,1681
0.912827,0.028571,0.066667,0.0,0.0,5062
0.879313,0.0,0.066667,0.0,0.0,7962
0.906685,0.028571,0.066667,0.0,0.0,4630
0.902258,0.028571,0.0,0.066667,0.0,1509
0.890334,0.428571,0.066667,0.0,0.0,946
0.888166,0.057143,0.2,0.0,0.090909,3313
0.905691,0.085714,0.266667,0.0,0.0,211
0.982475,0.114286,0.0,0.0,0.0,1593
0.896477,0.171429,0.0,0.0,0.0,6030
0.901084,0.0,0.0,0.0,0.0,8015
0.907136,0.0,0.0,0.0,0.0,1870
0.901987,0.028571,0.133333,0.066667,0.0,8675
0.90533,0.028571,0.066667,0.0,0.0,2332
0.998555,0.371429,0.066667,0.0,0.0,1257
0.893315,0.0,0.0,0.0,0.0,5093
0.901265,0.0,0.0,0.0,0.045455,5003
0.945528,0.0,0.4,0.0,0.0,8782
0.923848,0.028571,0.2,0.066667,0.0,8122
0.899639,0.0,0.0,0.0,0.227273,4067
0.919603,0.142857,0.066667,0.066667,0.0,2162
0.913189,0.171429,0.0,0.0,0.0,5976
0.920416,0.0,0.4,0.133333,0.0,8290
0.918157,0.0,0.0,0.0,0.0,4458
0.998826,0.028571,0.0,0.0,0.0,1860
0.998916,0.028571,0.0,0.0,0.0,7035
0.906052,0.0,0.066667,0.0,0.0,1550
0.892683,0.114286,0.0,0.0,0.0,7569
0.847064,0.0,0.133333,0.0,0.090909,571
0.918428,0.0,0.0,0.0,0.0,3481
0.902258,0.0,0.133333,0.0,0.136364,7940
0.915718,0.0,0.2,0.0,0.0,8622
0.930262,0.0,0.2,0.0,0.0,3128
0.924119,0.057143,0.133333,0.0,0.0,1598
0.914634,0.0,0.2,0.066667,0.181818,7679
0.867299,0.0,0.266667,0.266667,0.409091,6355
0.912737,0.0,0.133333,0.0,0.0,2047
0.895212,0.0,0.133333,0.0,0.0,3071
0.913098,0.057143,0.2,0.0,0.0,5534
0.907046,0.0,0.066667,0.0,0.0,3446
0.993225,0.028571,0.2,0.0,0.0,3878
0.896929,0.0,0.133333,0.0,0.0,4167
0.886089,0.0,0.133333,0.0,0.0,6567
0.989792,0.0,0.0,0.0,0.0,4531
0.96757,0.0,0.0,0.0,0.0,7686
0.91346,0.028571,0.266667,0.0,0.0,3399
0.911382,0.057143,0.0,0.0,0.090909,8862
0.904065,0.0,0.4,0.133333,0.272727,6171
0.885908,0.085714,0.0,0.0,0.0,6925
0.902258,0.0,0.066667,0.0,0.136364,4471
0.88645,0.0,0.0,0.0,0.0,5097
0.913098,0.142857,0.266667,0.0,0.0,8815
0.887715,0.171429,0.266667,0.0,0.0,159
0.880849,0.028571,0.0,0.0,0.227273,6143
0.894399,0.0,0.0,0.0,0.5,1716
0.893225,0.057143,0.066667,0.133333,0.136364,285
0.92981,0.028571,0.133333,0.0,0.0,4622
0.882475,0.485714,0.133333,0.0,0.0,7269
0.905059,0.485714,0.066667,0.0,0.0,6637
0.88654,0.571429,0.133333,0.0,0.0,8234
0.920235,0.057143,0.133333,0.0,0.0,5323
0.91346,0.028571,0.0,0.0,0.0,2684
0.908943,0.171429,0.0,0.0,0.0,6672
0.918519,0.085714,0.0,0.0,0.0,4516
0.914815,0.057143,0.066667,0.0,0.0,7967
0.910479,0.028571,0.0,0.0,0.227273,6680
0.925836,0.057143,0.133333,0.0,0.0,6619
0.912647,0.057143,0.0,0.0,0.0,8081
0.90533,0.085714,0.0,0.066667,0.0,5538
0.910659,0.028571,0.2,0.0,0.0,1319
0.901174,0.028571,0.0,0.0,0.0,6091
0.926107,0.114286,0.133333,0.0,0.0,4025
0.915989,0.028571,0.2,0.0,0.0,2805
0.903704,0.057143,0.066667,0.0,0.0,1925
0.907136,0.142857,0.133333,0.0,0.0,4101
0.88636,0.085714,0.0,0.0,0.0,1071
0.912195,0.142857,0.066667,0.0,0.090909,5168
0.878862,0.0,0.066667,0.0,0.181818,7354
0.905962,0.028571,0.0,0.066667,0.181818,4532
0.985095,0.0,0.0,0.0,0.0,7925
0.852665,0.0,0.0,0.0,0.0,629
0.921048,0.0,0.0,0.0,0.0,3411
0.899639,0.0,0.066667,0.0,0.0,5641
0.998193,0.0,0.066667,0.0,0.0,6741
0.906143,0.0,0.066667,0.0,0.0,8388
0.878049,0.0,0.066667,0.066667,0.181818,1497
0.875429,0.0,0.0,0.0,0.363636,2952
0.920145,0.114286,0.133333,0.0,0.363636,1370
0.969828,0.057143,0.133333,0.133333,0.181818,3172
0.88925,0.028571,0.066667,0.0,0.0,2412
0.903252,0.171429,0.0,0.0,0.0,4498
0.901084,0.0,0.066667,0.0,0.0,6831
0.941734,0.057143,0.0,0.0,0.0,4341
0.903523,0.057143,0.0,0.0,0.0,7730
0.919422,0.0,0.266667,0.0,0.0,2275
0.904968,0.057143,0.0,0.0,0.181818,1968
0.899458,0.171429,0.133333,0.0,0.0,6520
0.899548,0.057143,0.0,0.0,0.227273,694
0.90262,0.028571,0.133333,0.0,0.0,4133
0.908311,0.028571,0.0,0.0,0.181818,4312
0.909937,0.142857,0.133333,0.0,0.0,6983
0.904065,0.028571,0.066667,0.2,0.045455,5700
0.904517,0.0,0.0,0.066667,0.272727,785
0.897471,0.142857,0.133333,0.133333,0.0,7103
0.900994,0.057143,0.133333,0.133333,0.0,8002
0.911201,0.0,0.066667,0.0,0.0,3539
0.888347,0.028571,0.066667,0.0,0.0,3484
0.906594,0.028571,0.066667,0.0,0.0,5322
0.924119,0.0,0.0,0.0,0.0,1908
0.881662,0.0,0.333333,0.0,0.227273,5277
0.888437,0.028571,0.133333,0.066667,0.0,6860
0.994309,0.0,0.266667,0.133333,0.5,8032
0.947606,0.028571,0.0,0.0,0.0,653
0.879494,0.0,0.0,0.0,0.0,6287
0.889883,0.0,0.066667,0.0,0.0,2734
0.917977,0.028571,0.066667,0.0,0.0,1079
0.896387,0.057143,0.066667,0.0,0.0,4982
0.934508,0.028571,0.0,0.0,0.0,2606
0.89467,0.0,0.066667,0.0,0.0,8176
0.98374,0.0,0.066667,0.0,0.0,4460
0.847877,0.057143,0.133333,0.066667,0.0,5248
0.890967,0.085714,0.0,0.0,0.181818,3255
0.909937,0.0,0.0,0.0,0.0,8069
0.904517,0.228571,0.2,0.0,0.0,4180
0.91626,0.285714,0.266667,0.0,0.0,4514
0.901987,0.114286,0.2,0.0,0.0,2936
0.927642,0.028571,0.466667,0.0,0.0,3478
0.974797,0.057143,0.333333,0.0,0.0,1923
0.920416,0.057143,0.133333,0.066667,0.318182,1534
0.901626,0.057143,0.0,0.0,0.0,1589
0.886089,0.057143,0.066667,0.0,0.0,6521
0.877416,0.028571,0.0,0.0,0.0,7650
0.894399,0.0,0.066667,0.0,0.0,6562
0.882746,0.028571,0.066667,0.0,0.0,3140
0.896567,0.028571,0.0,0.0,0.0,6540
0.896387,0.028571,0.066667,0.0,0.0,7352
0.908853,0.0,0.0,0.0,0.0,6400
0.909214,0.0,0.0,0.0,0.0,7634
0.896387,0.2,0.066667,0.0,0.090909,3501
0.901355,0.0,0.0,0.133333,0.454545,2890
0.976784,0.0,0.066667,0.0,0.0,2472
0.907227,0.114286,0.133333,0.0,0.0,958
0.905149,0.057143,0.066667,0.066667,0.045455,63
0.903704,0.085714,0.066667,0.066667,0.045455,6688
0.908762,0.114286,0.066667,0.066667,0.045455,46
0.901987,0.0,0.0,0.0,0.045455,6755
0.897922,0.028571,0.0,0.0,0.0,6986
0.896838,0.0,0.0,0.0,0.0,1511
0.909937,0.028571,0.0,0.0,0.0,2521
0.913098,0.085714,0.2,0.0,0.0,2480
0.916531,0.028571,0.133333,0.0,0.0,7162
0.95411,0.0,0.066667,0.0,0.0,8723
0.907588,0.0,0.2,0.0,0.0,5100
0.907227,0.114286,0.133333,0.0,0.0,5170
0.901174,0.0,0.066667,0.133333,0.181818,919
0.930985,0.028571,0.0,0.0,0.136364,4916
0.89738,0.0,0.0,0.0,0.090909,103
0.907498,0.0,0.0,0.0,0.0,4672
0.87841,0.028571,0.066667,0.066667,0.0,4064
0.899097,0.028571,0.0,0.0,0.0,4462
0.902891,0.171429,0.133333,0.0,0.0,2280
0.905962,0.0,0.0,0.0,0.0,742
0.90542,0.0,0.066667,0.0,0.0,691
0.894761,0.0,0.066667,0.0,0.0,3931
0.906143,0.0,0.133333,0.0,0.045455,5360
0.909395,0.057143,0.066667,0.0,0.0,7948
0.914995,0.142857,0.2,0.066667,0.0,7974
0.912556,0.142857,0.066667,0.0,0.0,855
0.920867,0.114286,0.133333,0.0,0.0,2453
0.911743,0.142857,0.066667,0.0,0.0,7131
0.90813,0.0,0.2,0.0,0.045455,242
0.935501,0.142857,0.066667,0.0,0.0,5145
0.894851,0.0,0.066667,0.133333,0.181818,4602
0.90262,0.0,0.2,0.133333,0.090909,2355
0.884553,0.0,0.333333,0.2,0.090909,5808
0.920145,0.114286,0.066667,0.0,0.0,8485
0.901265,0.114286,0.133333,0.0,0.0,6530
0.907407,0.171429,0.133333,0.0,0.0,2388
0.919512,0.114286,0.333333,0.0,0.0,7051
0.916079,0.0,0.0,0.0,0.0,7417
0.908582,0.028571,0.066667,0.0,0.0,4286
0.914724,0.028571,0.066667,0.0,0.045455,1979
0.906052,0.0,0.0,0.0,0.0,5838
0.908943,0.0,0.266667,0.0,0.227273,2873
0.893496,0.0,0.133333,0.0,0.090909,2387
0.899187,0.0,0.066667,0.0,0.0,6978
0.877236,0.057143,0.0,0.0,0.0,1412
0.917254,0.057143,0.0,0.0,0.0,773
0.925836,0.0,0.0,0.0,0.0,4785
0.896658,0.057143,0.0,0.0,0.0,8872
0.917706,0.028571,0.0,0.0,0.0,8259
0.912647,0.0,0.0,0.0,0.0,5876
0.914544,0.057143,0.0,0.0,0.0,3375
0.911201,0.0,0.066667,0.0,0.0,6154
0.912195,0.028571,0.266667,0.0,0.0,2979
0.91364,0.057143,0.133333,0.0,0.0,6670
0.917164,0.0,0.133333,0.0,0.0,4367
0.916441,0.028571,0.066667,0.266667,0.0,5104
0.905239,0.028571,0.133333,0.0,0.272727,758
0.913098,0.0,0.0,0.0,0.0,6321
0.924932,0.0,0.0,0.0,0.0,3183
0.960072,0.028571,0.066667,0.0,0.0,1634
0.94056,0.085714,0.133333,0.0,0.0,1182
0.915537,0.0,0.066667,0.0,0.045455,3488
0.930352,0.0,0.0,0.0,0.0,3913
0.912105,0.0,0.0,0.0,0.0,5027
0.908311,0.0,0.0,0.0,0.0,3547
0.898735,0.0,0.133333,0.0,0.0,4407
0.918248,0.0,0.133333,0.0,0.136364,1972
0.915176,0.0,0.133333,0.0,0.0,3552
0.920506,0.0,0.0,0.0,0.0,7220
0.910117,0.0,0.133333,0.0,0.0,8262
0.970732,0.028571,0.066667,0.0,0.0,5659
0.905781,0.028571,0.066667,0.0,0.0,275
0.915176,0.0,0.266667,0.133333,0.0,5494
0.908311,0.0,0.0,0.0,0.0,756
0.910298,0.028571,0.066667,0.0,0.0,7820
0.951581,0.114286,0.0,0.0,0.0,3897
0.901987,0.0,0.0,0.0,0.0,5417
0.902981,0.0,0.066667,0.0,0.0,1333
0.915628,0.0,0.0,0.0,0.0,2079
0.872629,0.0,0.0,0.066667,0.181818,7829
0.907227,0.028571,0.2,0.066667,0.363636,6896
0.917073,0.0,0.2,0.066667,0.045455,6127
0.887082,0.0,0.0,0.0,0.0,8063
0.897561,0.028571,0.0,0.0,0.0,7175
0.900271,0.0,0.0,0.0,0.0,2511
0.892864,0.028571,0.133333,0.0,0.0,5267
0.909124,0.057143,0.066667,0.066667,0.136364,444
0.904065,0.057143,0.0,0.0,0.0,7746
0.901265,0.114286,0.0,0.0,0.0,2050
0.917344,0.114286,0.0,0.0,0.0,6509
0.927191,0.314286,0.0,0.0,0.0,4278
0.900813,0.114286,0.0,0.0,0.0,1198
0.949413,0.057143,0.0,0.0,0.0,7964
0.909485,0.0,0.0,0.0,0.0,3236
0.927371,0.0,0.0,0.0,0.0,8835
0.887082,0.0,0.0,0.0,0.181818,6658
0.908853,0.0,0.066667,0.0,0.0,4589
0.907859,0.0,0.066667,0.0,0.0,7852
0.91075,0.0,0.066667,0.066667,0.318182,7913
0.915266,0.0,0.133333,0.0,0.0,8054
0.904336,0.0,0.0,0.0,0.0,6939
0.888347,0.0,0.0,0.0,0.0,8220
0.897651,0.0,0.0,0.0,0.0,1854
0.912647,0.028571,0.133333,0.0,0.0,8628
0.906504,0.285714,0.133333,0.133333,0.0,4879
0.902168,0.171429,0.066667,0.066667,0.227273,6182
0.966125,0.0,0.0,0.0,0.0,4888
0.911021,0.0,0.133333,0.0,0.0,6515
0.908401,0.057143,0.2,0.0,0.0,1090
0.90813,0.0,0.133333,0.0,0.0,2136
0.919061,0.0,0.0,0.0,0.0,4131
0.990696,0.057143,0.0,0.133333,0.0,4729
0.998916,0.085714,0.133333,0.0,0.0,608
0.916079,0.057143,0.066667,0.0,0.0,5197
0.966847,0.0,0.0,0.0,0.0,5669
0.907407,0.0,0.066667,0.066667,0.181818,2571
0.869377,0.0,0.066667,0.0,0.136364,5147
0.894851,0.0,0.066667,0.0,0.0,8429
0.914815,0.0,0.066667,0.0,0.0,1942
0.93785,0.085714,0.266667,0.0,0.0,703
0.872629,0.0,0.0,0.0,0.0,411
0.990696,0.0,0.0,0.0,0.0,1183
0.972538,0.028571,0.066667,0.066667,0.0,8671
0.899729,0.028571,0.0,0.0,0.0,1500
0.980036,0.0,0.0,0.0,0.136364,2165
0.905872,0.057143,0.0,0.0,0.0,5313
0.999368,0.085714,0.133333,0.0,0.0,3048
0.906956,0.028571,0.0,0.133333,0.045455,6489
0.910388,0.0,0.066667,0.066667,0.181818,2098
0.931617,0.0,0.066667,0.0,0.090909,6119
0.903342,0.028571,0.066667,0.066667,0.181818,6943
0.909666,0.028571,0.0,0.066667,0.0,3748
0.963053,0.0,0.0,0.0,0.090909,249
0.938392,0.057143,0.133333,0.0,0.0,4343
0.914634,0.057143,0.266667,0.0,0.0,2663
0.906685,0.0,0.0,0.0,0.272727,3274
0.91355,0.028571,0.066667,0.0,0.0,7789
0.878139,0.171429,0.2,0.0,0.0,3946
0.915989,0.4,0.0,0.266667,0.0,4385
0.901716,0.028571,0.066667,0.0,0.0,8710
0.941192,0.2,0.133333,0.0,0.0,297
0.922403,0.0,0.0,0.0,0.0,339
0.925294,0.0,0.0,0.0,0.227273,1444
0.892141,0.0,0.0,0.0,0.0,628
0.907317,0.0,0.066667,0.0,0.045455,7488
0.905691,0.028571,0.0,0.0,0.0,205
0.923848,0.0,0.066667,0.0,0.0,9
0.90813,0.028571,0.2,0.2,0.0,2618
0.999458,0.028571,0.0,0.0,0.090909,5463
0.912918,0.028571,0.066667,0.0,0.0,814
0.867389,0.0,0.133333,0.0,0.0,6869
0.914002,0.0,0.133333,0.0,0.0,8433
0.921861,0.0,0.0,0.0,0.0,8110
0.89991,0.0,0.0,0.0,0.0,4805
0.940018,0.0,0.0,0.0,0.0,7486
0.862873,0.028571,0.0,0.066667,0.0,8340
0.871725,0.028571,0.2,0.066667,0.181818,4404
0.891238,0.028571,0.2,0.066667,0.181818,382
0.929268,0.0,0.0,0.0,0.0,4095
0.911292,0.0,0.266667,0.0,0.181818,3621
0.897561,0.028571,0.133333,0.066667,0.0,4635
0.950045,0.0,0.0,0.0,0.0,3214
0.853839,0.0,0.266667,0.066667,0.0,4978
0.915628,0.0,0.133333,0.066667,0.0,938
0.934237,0.028571,0.0,0.0,0.181818,2432
0.910659,0.0,0.066667,0.0,0.045455,4437
0.918699,0.0,0.2,0.0,0.0,1933
0.919693,0.028571,0.133333,0.066667,0.0,2603
0.872448,0.285714,0.133333,0.066667,0.0,4289
0.906775,0.028571,0.066667,0.0,0.0,5064
0.99196,0.028571,0.0,0.0,0.0,2263
0.895845,0.0,0.0,0.0,0.090909,4196
0.897832,0.114286,0.266667,0.0,0.0,2092
0.895032,0.0,0.0,0.0,0.0,406
0.925023,0.0,0.066667,0.0,0.0,6008
0.925565,0.085714,0.066667,0.0,0.318182,7117
0.90822,0.114286,0.0,0.0,0.0,216
0.999729,0.142857,0.066667,0.0,0.0,6042
0.913369,0.028571,0.0,0.0,0.0,8230
0.90262,0.057143,0.133333,0.0,0.0,4766
0.915718,0.028571,0.0,0.0,0.227273,5615
0.908762,0.028571,0.266667,0.2,0.090909,6373
0.917164,0.0,0.133333,0.0,0.090909,8796
0.898916,0.028571,0.0,0.066667,0.0,1404
0.91075,0.028571,0.2,0.0,0.363636,3688
0.912466,0.0,0.0,0.0,0.0,8266
0.897832,0.028571,0.133333,0.0,0.0,6348
0.971635,0.0,0.0,0.0,0.0,8200
0.909395,0.0,0.133333,0.0,0.0,6417
0.907407,0.0,0.0,0.0,0.0,5656
0.91626,0.028571,0.0,0.0,0.0,3811
0.978681,0.171429,0.066667,0.0,0.0,6977
0.91897,0.0,0.2,0.066667,0.0,2820
0.915176,0.028571,0.2,0.0,0.0,8722
0.916531,0.0,0.2,0.066667,0.0,6499
0.879855,0.0,0.2,0.066667,0.0,683
0.893044,0.028571,0.0,0.0,0.181818,6468
0.884734,0.0,0.066667,0.0,0.045455,1785
0.901084,0.057143,0.066667,0.0,0.0,2501
0.990515,0.0,0.066667,0.066667,0.318182,5126
0.966847,0.0,0.333333,0.066667,0.0,2406
0.869106,0.0,0.066667,0.0,0.0,3765
0.972538,0.0,0.0,0.0,0.0,6444
0.993948,0.0,0.066667,0.0,0.0,4873
0.920325,0.085714,0.133333,0.0,0.0,1693
0.912195,0.0,0.066667,0.0,0.0,6316
0.925474,0.0,0.0,0.0,0.0,5421
0.91626,0.0,0.0,0.2,0.0,1455
0.983378,0.0,0.133333,0.066667,0.181818,746
0.932069,0.0,0.2,0.0,0.0,3551
0.908762,0.2,0.133333,0.066667,0.181818,467
0.976874,0.0,0.666667,0.266667,0.818182,5220
0.910388,0.0,0.133333,0.066667,0.272727,7905
0.903433,0.0,0.0,0.066667,0.0,1143
0.900994,0.057143,0.133333,0.066667,0.0,4574
0.902349,0.057143,0.133333,0.0,0.0,7752
0.890786,0.057143,0.0,0.0,0.0,5326
0.901084,0.0,0.066667,0.0,0.0,7107
0.899187,0.0,0.133333,0.0,0.0,6016
0.922313,0.0,0.266667,0.066667,0.090909,8073
0.91897,0.0,0.066667,0.0,0.181818,75
0.879404,0.0,0.066667,0.0,0.0,719
0.888708,0.057143,0.0,0.0,0.0,3341
0.911201,0.0,0.133333,0.0,0.0,8738
0.930894,0.0,0.0,0.066667,0.454545,7950
0.918428,0.057143,0.0,0.0,0.0,3802
0.908853,0.057143,0.133333,0.066667,0.0,3004
0.910298,0.0,0.066667,0.2,0.181818,5346
0.898193,0.0,0.0,0.066667,0.227273,5817
0.945709,0.028571,0.266667,0.0,0.0,8157
0.925565,0.0,0.066667,0.066667,0.227273,5399
0.919874,0.057143,0.266667,0.0,0.090909,8652
0.907678,0.0,0.066667,0.133333,0.181818,3949
0.921319,0.0,0.066667,0.0,0.0,3690
0.899819,0.0,0.066667,0.0,0.045455,2927
0.916802,0.057143,0.0,0.0,0.0,6045
0.919874,0.0,0.0,0.0,0.045455,2989
0.890786,0.085714,0.266667,0.133333,0.363636,4438
0.903884,0.0,0.133333,0.066667,0.227273,4401
0.908762,0.0,0.133333,0.0,0.0,3636
0.90009,0.0,0.133333,0.0,0.045455,3266
0.910027,0.028571,0.333333,0.0,0.0,6333
0.897742,0.028571,0.2,0.0,0.136364,6926
0.899458,0.028571,0.133333,0.0,0.0,5286
0.860795,0.114286,0.133333,0.0,0.181818,8195
0.892141,0.028571,0.066667,0.0,0.090909,7703
0.971996,0.057143,0.2,0.0,0.0,4112
0.911382,0.0,0.333333,0.0,0.090909,8548
0.896929,0.0,0.2,0.0,0.045455,4550
0.910659,0.057143,0.133333,0.0,0.0,2416
0.911021,0.028571,0.0,0.0,0.181818,6036
0.927462,0.085714,0.066667,0.0,0.0,207
0.898103,0.057143,0.266667,0.0,0.0,693
0.888437,0.0,0.133333,0.0,0.0,3279
0.890515,0.028571,0.066667,0.066667,0.227273,7348
0.917344,0.114286,0.4,0.066667,0.363636,2036
0.929088,0.057143,0.0,0.0,0.272727,1302
0.925023,0.057143,0.0,0.066667,0.272727,2287
0.959892,0.0,0.0,0.066667,0.227273,1463
0.912556,0.0,0.133333,0.0,0.0,3260
0.948871,0.0,0.0,0.0,0.0,7891
0.999639,0.0,0.0,0.0,0.0,8118
0.9028,0.0,0.0,0.0,0.045455,8462
0.908491,0.0,0.066667,0.0,0.0,6419
0.861789,0.057143,0.133333,0.0,0.0,3189
0.910388,0.114286,0.2,0.0,0.0,2727
0.868473,0.057143,0.133333,0.0,0.0,5289
0.909485,0.0,0.066667,0.066667,0.0,108
0.933695,0.028571,0.066667,0.0,0.0,4561
0.901716,0.028571,0.133333,0.066667,0.0,8013
0.927913,0.028571,0.0,0.066667,0.0,2982
0.914905,0.085714,0.0,0.066667,0.0,1890
0.863234,0.028571,0.066667,0.0,0.363636,5766
0.923035,0.0,0.133333,0.0,0.0,3330
0.904517,0.0,0.333333,0.0,0.0,7872
0.906775,0.057143,0.333333,0.0,0.090909,7755
0.920687,0.114286,0.4,0.0,0.0,2860
0.911111,0.0,0.133333,0.0,0.0,985
0.925565,0.0,0.133333,0.0,0.0,5754
0.882565,0.028571,0.0,0.066667,0.0,4042
0.944535,0.114286,0.066667,0.0,0.0,3866
0.912376,0.057143,0.266667,0.066667,0.045455,7495
0.906685,0.0,0.0,0.0,0.0,1384
0.89729,0.0,0.133333,0.066667,0.363636,7025
0.869828,0.0,0.0,0.0,0.0,1187
0.910208,0.028571,0.066667,0.0,0.090909,720
0.907588,0.0,0.0,0.066667,0.136364,2814
0.930172,0.428571,0.133333,0.0,0.0,5922
0.911292,0.0,0.0,0.0,0.0,4408
0.872629,0.114286,0.2,0.0,0.0,7566
0.921229,0.0,0.0,0.0,0.0,100
0.98925,0.057143,0.2,0.066667,0.0,4840
0.91888,0.0,0.2,0.066667,0.409091,4270
0.91346,0.0,0.0,0.0,0.0,6018
0.965221,0.057143,0.066667,0.0,0.045455,4536
0.903975,0.0,0.0,0.066667,0.136364,1036
0.960343,0.028571,0.133333,0.0,0.0,8731
0.921048,0.0,0.0,0.0,0.181818,3052
0.912466,0.057143,0.066667,0.0,0.0,6134
0.902078,0.028571,0.066667,0.0,0.0,8854
0.931617,0.028571,0.133333,0.0,0.0,6695
0.976965,0.028571,0.2,0.0,0.0,3372
0.879584,0.057143,0.2,0.0,0.0,1086
0.926468,0.0,0.066667,0.0,0.0,7016
0.915086,0.0,0.0,0.0,0.0,5338
0.934056,0.0,0.0,0.0,0.0,2810
0.91093,0.285714,0.133333,0.0,0.0,165
