all/superconduct_table_0_0.criticaltemp,all/superconduct_table_0_0.gmean_fie,all/superconduct_table_0_0.entropy_ThermalConductivity,all/superconduct_table_0_0.mean_fie,all/superconduct_table_0_0.mean_atomic_radius,all/superconduct_table_0_0.wtd_gmean_ElectronAffinity,Key_0_0
64.0,696.313849401554,0.457810241617619,743.42,170.6,90.0579022108964,7964
77.0,673.289345768391,0.907381978392945,714.216666666667,178.0,84.4425045066274,14272
2.85,989.203486161827,0.349478569505073,1024.5,113.0,118.848605668491,2307
11.0,648.288013852888,1.48664968064988,676.88,183.6,35.5239693191102,10597
112.0,685.816196023545,1.44069740547121,716.7,166.75,28.3435180360351,10881
2.92,845.59008468317,0.658642705195107,905.066666666667,141.666666666667,23.1411865460441,2035
18.0,670.22159234555,0.959207776508459,675.6,142.333333333333,74.7592493245211,16103
45.0,717.820867453222,0.308147989812345,775.175,171.0,89.0895670960981,18635
39.0,803.750634001989,1.38269104741979,833.816666666667,138.833333333333,29.5464980053521,1349
11.5,771.891022146416,0.785623847019654,816.36,160.0,88.799260158848,7382
0.52,659.7,0.0,659.7,206.0,42.6,10801
1.96,879.091405941385,0.0527032349254075,879.15,148.5,200.318065669889,5834
3.3,707.19061786763,0.481831627200226,708.9,179.0,45.4083058078483,13280
2.26,755.756133333923,1.28347427263774,761.75,170.75,78.5823181207426,20212
25.0,714.364318352418,0.756006559332943,754.2,160.666666666667,45.0015074043219,21127
6.33,643.339910156365,0.688746189270028,646.95,145.0,35.9269488132011,4762
25.7,702.723674659212,0.855085557315665,742.2,164.0,85.4160183402792,3900
79.0,677.234721776554,0.934516138231404,717.75,174.5,84.8892379752479,10722
64.65,758.275686288139,1.29865984568768,788.628571428571,149.285714285714,25.2166665308038,8216
18.0,798.648525385944,1.06997935583747,833.616666666667,149.666666666667,42.0515288646478,48
30.0,718.15289995213,0.308147989812345,775.425,160.25,100.328357437222,14945
9.15,613.361940456041,0.692591522077979,614.4,153.5,47.2387926084308,14494
0.99,760.558154019069,0.749105755754103,831.5,167.666666666667,59.0368866255186,15801
92.1,873.396370367753,0.336919342591823,971.2,140.0,56.9051125500836,2036
10.0,914.146208218357,0.688457221789363,927.7,130.0,111.56854395393,1536
0.17,548.977048700581,0.363483081578516,549.05,170.5,34.6822284805731,10019
1.9,687.958647013031,0.382388499555771,688.65,174.5,9.80964507075539,14812
3.45,631.729055845938,0.610138375585805,636.6,155.0,30.5130579363242,1701
28.2,623.416605220372,1.24488938578894,656.575,191.5,34.1096836783967,11037
22.0,744.894599675854,0.755118630693736,786.82,162.0,85.1927690535418,16635
110.0,781.483207751268,0.810628981234087,831.2,162.2,51.8037380817147,5033
66.0,741.629348855485,0.336261915781173,794.0,164.5,89.1265007409089,1398
92.0,745.091012254164,0.626550458026589,787.02,169.2,85.9384322156499,11435
80.0,677.234721776554,0.934516138231404,717.75,174.5,87.5451016687958,11956
4.43,896.177221617851,0.599054077708158,916.1,117.333333333333,123.21041120036,15043
90.0,865.88837824699,0.750569606511158,966.0,136.4,60.3746438781551,4772
10.4,690.328114777212,0.835026704071475,738.22,167.0,89.7235092842487,8903
7.7,660.36225749318,1.00396389604647,660.366666666667,193.333333333333,32.1050066223091,16061
60.0,1144.54737778739,0.691126274426501,1155.15,70.0,103.613789917385,567
91.6,693.825376777638,0.483883237712392,741.5,172.8,57.4150011443411,19296
3.2,705.562734647251,0.761043470585573,725.933333333333,179.333333333333,68.9864483153606,3279
131.0,702.115183963558,0.949904122208674,747.78,159.2,30.0451758965018,19744
18.0,655.505329161696,1.47359737943551,681.38,178.6,40.9014171787902,8440
15.0,808.929243833275,0.14051589852333,866.4,129.333333333333,102.777590998191,20015
93.0,749.292323021429,1.14401077872012,778.271428571429,148.0,40.136816982815,19972
8.25,728.706195939077,0.636514168294813,731.9,142.5,49.7023138294386,7147
7.11,965.314277562219,0.730315913884273,1047.22,103.0,125.710513924693,18450
35.0,697.063912176582,1.09735847310179,733.466666666667,162.333333333333,62.1075783199187,4299
75.0,726.596497025721,0.292895082607709,781.9,168.5,94.5577920831499,8277
10.8,717.859643770795,1.25020550398502,743.22,149.2,65.9110196899252,4782
31.0,922.291765672652,0.637144639785898,975.6,116.5,68.0373568195948,13218
0.13,659.748874295133,0.718392832564807,675.333333333333,155.333333333333,191.158149803254,20492
6.75,789.967999351873,0.0538666392674487,802.0,150.5,149.575579673886,14428
10.0,692.217182243817,0.52724871372098,739.02,167.6,98.2387153188528,18073
0.68,800.025789048856,0.535725937208222,857.466666666667,148.333333333333,56.3652290755322,1479
44.6,740.540285254181,0.738693887594424,782.44,161.4,91.4044084914061,15566
87.1,708.3233403671,0.85335924532389,753.08,170.4,91.1396417854554,18090
30.8,661.30171631412,0.60475372879052,744.25,166.0,147.003249786202,9491
74.0,686.857354793979,1.0429610749083,725.716666666667,168.0,64.7309110167581,5237
78.5,660.891519501663,0.934516138231404,703.766666666667,173.5,94.2179292687983,14884
4.4,794.355122095905,0.640049856796024,794.75,189.0,99.65188885565,13138
70.2,742.169056298114,1.24939796375273,774.371428571429,157.571428571429,69.2542907229437,16522
12.0,771.891022146416,0.785623847019654,816.36,160.0,88.799260158848,17548
62.3,677.234721776554,0.934516138231404,717.75,174.5,70.6106725308801,20630
88.0,712.701322516347,0.969184034079201,748.066666666667,161.833333333333,68.5347510684835,11130
88.0,741.629348855485,0.336261915781173,794.0,164.5,89.0966088604391,13039
9.11,657.491170937455,1.02463026823144,661.8,193.0,16.1327427580697,18371
90.0,740.399332713733,0.87197627698413,779.88,149.8,38.6098324628146,3306
90.2,741.629348855485,0.336261915781173,794.0,164.5,86.5393772975223,15327
2.51,784.536958976439,0.681083737343917,791.8,151.0,1.77644733720927,16663
16.4,1003.23599496782,0.592631124436051,1050.26666666667,107.0,47.1672707917679,14701
1.773,745.010771542231,0.692243832721347,757.166666666667,159.666666666667,57.277586390343,14767
12.0,727.84599924245,0.484926962599432,770.22,150.0,76.8427615420232,688
27.0,753.886690248857,0.7704538711992,802.66,163.8,57.8710972216472,5523
24.0,667.786556768769,0.451451071230435,720.04,182.0,89.9629157631912,13112
9.7,629.518673273478,0.460014837886748,631.75,163.0,35.105503994548,7773
50.0,666.244246929118,0.684593070763241,708.6,187.333333333333,79.0534842463846,18285
30.0,734.834668048913,0.873785089613563,777.1,150.4,73.7421576858176,9051
11.0,710.530228868002,0.510399669094528,734.0,170.666666666667,57.1056185827469,2266
54.1,741.629348855485,0.336261915781173,794.0,164.5,88.841201660159,3700
0.1,699.522720090324,0.952020165801642,737.666666666667,166.0,74.8344699557939,12690
53.0,844.818622316571,0.9142675955054,889.625,139.0,54.2826639907326,19959
76.0,696.313849401554,0.457810241617619,743.42,170.6,58.8322643775422,17754
83.5,698.335299442564,0.576258025490393,745.0,175.4,80.2803816047165,3046
7.1,653.938666848811,0.678659134063018,653.95,173.5,21.774067144197,16989
44.1,702.532561289874,0.894888750417224,740.45,154.666666666667,37.0396082499356,8603
1.55,696.349050405039,0.15268872541181,713.5,139.5,81.3854171619919,16012
12.1,765.779664420376,0.510262059304099,830.266666666667,130.333333333333,57.5323245542678,18279
78.0,851.616539571825,0.737717957685586,894.48,151.8,44.5520947663663,11934
3.3,680.734691344579,0.685748357698366,681.35,172.0,91.9499101923213,2148
91.1,684.563933334494,1.20622613176923,723.766666666667,161.666666666667,84.0986040903687,17562
65.0,741.146390839791,1.01508348169816,781.4,170.285714285714,31.3768129025248,17634
15.0,870.803168904297,0.409011500420014,952.925,132.75,50.8131515821287,9322
77.0,741.629348855485,0.336261915781173,794.0,164.5,85.5258116701287,13997
37.0,678.714378901721,0.856441998025795,728.76,159.4,98.4379889414337,1230
86.0,705.366436731606,0.866222799125826,750.64,155.2,82.6012922748235,20512
22.0,718.15289995213,0.308147989812345,775.425,160.25,99.7459609150912,12914
8.0,692.541331131983,0.457810241617619,740.52,181.0,88.3373032495721,14750
1.5,1205.68078928201,0.005028144512406,1258.725,77.0,144.289727172569,5488
97.0,838.584884977272,0.270717616788772,891.65,154.25,46.7010645788153,11533
36.0,734.219624171273,0.403693221013522,787.05,151.75,98.4119621279586,18202
84.0,674.877964325592,0.943987261139872,715.716666666667,161.833333333333,56.5666048513653,17270
18.06,661.229668208445,1.19293265697183,663.35,155.5,86.0736222467746,11892
70.0,752.00257337089,0.765118783629433,801.3,165.2,88.203264112497,16779
0.19,633.625283586442,0.649555163088262,638.75,164.5,42.0418080007962,18442
85.0,838.584884977272,0.270717616788772,891.65,154.25,45.2901082155966,4581
86.3,740.399332713733,0.87197627698413,779.88,149.8,36.1321457397857,12919
11.5,852.858789145939,0.194158290628553,856.166666666667,127.333333333333,57.474876462415,20420
2.19,874.643269201188,0.953528907248872,879.475,138.5,126.352842290981,19051
14.0,852.858789145939,0.194158290628553,856.166666666667,127.333333333333,55.7741867325875,5415
2.0,592.963691973629,1.04831701091453,599.325,172.0,36.5484014033886,8444
12.9,698.323034681193,0.869607205876281,704.9,116.666666666667,18.6247332553088,13325
1.25,678.018197907263,0.698814960066804,690.066666666667,186.0,99.9883505166891,7504
15.0,698.993011221116,0.396048523879842,744.78,163.4,103.94732073931,9407
14.0,519.9,0.0,519.9,167.0,61.1,8744
16.1,734.615272701362,0.789555345837517,776.88,151.2,74.5134080662692,17630
73.3,744.894599675854,0.755118630693736,786.82,162.0,91.3569176338062,90
12.2,613.361940456041,0.692591522077979,614.4,153.5,44.7810012898075,17604
14.4,734.615272701362,0.789555345837517,776.88,151.2,97.8210646230147,14446
3.9,799.595398640005,0.69526895046692,805.233333333333,152.333333333333,82.3232275476694,15936
9.84,844.900964610645,0.0394097371239318,849.75,129.5,53.7879308402281,3091
2.04,589.149946957479,0.481831627200226,589.15,175.0,13.6114847319201,13268
82.2,694.082391264924,0.973210783567304,733.65,167.0,36.5232103528555,1059
2.0,678.738717403086,0.615641298527873,686.866666666667,140.666666666667,60.1764714237068,7855
25.4,969.690878575021,0.915950052563456,1047.9,111.0,56.3156909115186,10595
0.039,582.455093864957,0.531568266373635,584.633333333333,178.666666666667,44.9578901648439,6488
0.56,727.478257627637,1.13468843542417,738.55,149.5,143.623933449649,2022
5.03,913.785953465006,0.348887808010469,947.7,124.333333333333,116.373492298803,4628
27.5,862.020391904407,0.918873488986453,874.4,99.6666666666667,11.2262977190964,11817
41.0,675.026123055426,1.26202120310487,709.542857142857,176.714285714286,73.9883377780024,6541
58.0,853.67851861773,0.437103158442452,957.92,141.4,75.4965548749181,11868
96.9,754.776789584644,0.999066151513958,785.0,149.833333333333,52.0127996726195,3060
8.2,727.84599924245,0.484926962599432,770.22,150.0,50.825030490936,591
18.0,689.323504775916,0.931437106449071,728.683333333333,170.833333333333,81.7746538709775,17817
11.32,675.648000071043,0.663100825215715,676.15,177.0,54.2551070075697,7792
1.84,790.625682608401,0.114665282202907,796.1,158.5,167.075496516046,1336
4.88,758.993517758881,0.577921794682897,765.85,189.0,112.421322012531,4121
38.0,765.715174475879,0.834028206522204,810.8,149.8,64.2780013292078,12140
10.2,752.502305227876,1.01938304846909,803.82,134.4,32.0352803980243,18641
55.0,838.584884977272,0.270717616788772,891.65,154.25,50.5325898047769,18908
11.0,751.614510637746,0.893432235307843,757.466666666667,181.666666666667,109.844000624937,18417
4.08,693.152162873334,0.835366071636051,706.166666666667,180.0,83.5698713199353,8304
70.0,712.160704369277,0.959023387673758,755.04,148.4,24.8309382965574,13863
12.0,790.181132474919,1.02397746179744,811.366666666667,151.666666666667,114.123886856722,3616
92.3,741.629348855485,0.336261915781173,794.0,164.5,86.4062672369468,17206
1.6,687.958647013031,0.382388499555771,688.65,174.5,9.44816226278286,4104
5.35,915.516441771832,0.966911468355654,990.283333333333,113.333333333333,127.898081432106,3283
3.72,704.752387465668,0.858425733255541,722.366666666667,169.333333333333,107.524862353791,6311
1.49,641.276851289675,0.468472929089131,650.55,160.0,89.576295438927,12840
2.02,643.316718265584,0.391952513105821,647.35,190.5,6.30128469643462,14255
2.9,682.100180428657,0.847709338431499,697.333333333333,177.666666666667,59.9618145383336,17498
7.2,643.472301001266,1.01883600057007,645.666666666667,150.666666666667,50.1046850716725,19710
16.4,709.541296884419,1.09429216669526,710.633333333333,181.0,72.1738906326963,5795
128.0,777.707356941785,1.00961275020272,819.183333333333,166.5,22.806019620732,19855
13.0,883.567369913486,0.0327028493408903,897.366666666667,130.666666666667,138.139759887088,9571
86.0,749.592348940931,0.785623847019654,799.58,158.8,89.3585780012167,495
53.8,844.818622316571,0.9142675955054,889.625,139.0,56.2832823998133,2111
2.77,671.612633549768,1.17609222155252,677.025,188.0,59.596608249811,5512
87.9,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,70.9699384949694,18904
6.4,633.724862100696,0.889200143237365,692.72,186.8,94.8314204427269,17458
90.0,741.629348855485,0.336261915781173,794.0,164.5,86.2725396128691,10759
106.8,702.115183963558,0.949904122208674,747.78,159.2,62.9570534333801,15776
30.0,730.929064330867,0.839136155545725,772.86,164.2,81.3069046216467,17395
4.2,751.518562644995,0.327855401791426,753.2,156.0,65.6124059424196,16840
3.6,702.951641295474,0.64884220532356,705.1,185.5,44.5163555584399,3597
74.3,740.399332713733,0.87197627698413,779.88,149.8,69.6180091625733,16218
89.2,745.091012254164,0.713636561856581,787.02,162.8,86.1524654556093,5828
1.35,667.173112306673,1.21513855227793,680.85,163.5,29.4832897188702,2757
10.3,780.76454332283,1.09692050340113,800.775,132.25,65.9110196899252,694
3.2,813.590634146919,1.17611760371854,834.96,142.2,82.4131839087518,6108
0.73,786.563867519744,0.311937149253926,793.166666666667,131.666666666667,125.308848017688,16176
4.3,729.618000700864,1.03442154160203,738.7,167.0,60.3549947255663,11369
42.0,808.929243833275,0.14051589852333,866.4,129.333333333333,102.882867389293,4244
2.7,694.689294030916,1.0592882271795,704.166666666667,171.0,49.2213007137789,6012
88.3,715.497138004252,1.0412581766619,750.4,161.833333333333,70.8243272511621,5986
88.0,720.759907968472,0.436475499752173,777.4,166.25,55.2574422298001,19212
10.2,767.027320296949,1.00117742795,770.666666666667,185.0,42.029899615746,2669
54.0,745.965388534446,0.953590930293749,790.6,162.0,46.662385577561,1552
17.7,676.81440682199,1.01678613999242,677.166666666667,183.0,78.6301382716619,2240
3.79,826.715503490657,1.21450684383466,863.32,141.6,60.1610454592523,14656
80.0,740.540285254181,0.738693887594424,782.44,161.4,56.3917209236879,10449
5.2,979.666882159441,0.0017818990168857,1043.15,123.0,35.7769803013424,7703
1.835,713.678151310123,0.913668749328137,734.633333333333,187.666666666667,93.75287254612,11989
3.02,665.127587783015,0.707952748651148,677.833333333333,169.666666666667,65.056493220718,15258
7.83,654.882409291928,0.682132744612238,654.9,188.5,48.7186241761926,15333
6.22,692.006576043877,1.18273530232252,699.125,160.0,98.8022610798644,19125
3.4,772.421322946613,0.213971538578306,781.066666666667,141.333333333333,71.3627158903666,9740
115.0,679.659932509902,1.24019509623791,714.728571428571,167.0,30.6524927918435,21208
4.0,718.15289995213,0.308147989812345,775.425,160.25,102.308030172399,1093
3.66,730.90952928526,0.329012249761701,741.75,196.0,110.960384440275,1706
7.1,844.900964610645,0.0394097371239318,849.75,129.5,58.1360473372588,13888
32.0,660.035089496508,0.703641138317645,700.766666666667,174.666666666667,63.0024429588039,10981
19.0,684.758336175101,0.383418470929468,733.18,164.0,103.122293824451,13506
7.06,648.984807218166,0.683897470837527,652.05,155.0,35.7750834760287,19456
56.1,717.928615900725,0.969184034079201,752.466666666667,160.166666666667,40.2047657689433,14125
1.89,609.239490489814,1.17465224634598,614.8,178.75,36.5525377822343,3242
1.3,771.923959985697,0.673011667009257,772.05,131.5,105.970771934377,20030
107.0,736.138615188467,1.03022355465281,769.1,150.5,65.8961536995113,11379
87.1,740.399332713733,0.87197627698413,779.88,149.8,69.1776324592665,15631
23.0,809.585906928418,1.1034892994082,826.2,133.75,43.2068412151237,16402
67.0,709.936258078033,1.30834374322172,739.928571428571,162.571428571429,39.2057059922335,5261
0.08,812.674596625242,0.191444081957717,814.5,124.0,151.986348071134,8084
12.5,771.616803297328,1.33714287826151,807.133333333333,134.333333333333,33.4037235978628,10154
23.0,771.891022146416,0.785623847019654,816.36,160.0,83.4278048723918,19085
33.4,676.792973348339,1.26301013925393,697.575,163.5,34.9915961124384,16031
106.0,711.30654185829,1.18766411711806,749.666666666667,158.666666666667,62.7942685488128,969
4.36,631.729055845938,0.610138375585805,636.6,155.0,30.9695099849718,18364
103.0,684.423970384908,1.62348386641166,716.5375,157.125,63.8233524647808,9263
31.0,771.891022146416,0.785623847019654,816.36,160.0,89.5284583621973,16041
56.65,741.629348855485,0.336261915781173,794.0,164.5,85.3188017139566,4919
3.2,715.727287869076,0.809774921817526,724.933333333333,173.666666666667,106.395063411526,8831
0.8,588.475831874151,0.97766295522037,594.3,198.666666666667,39.567375149097,11244
8.1,747.823084913485,1.22995256435065,766.34,149.6,61.6242696491653,10493
24.0,623.416605220372,1.24488938578894,656.575,191.5,33.0313540802877,17080
13.5,741.629348855485,0.336261915781173,794.0,164.5,84.3688916253002,10101
82.0,851.616539571825,0.737717957685586,894.48,151.8,45.0229661322282,19475
80.0,771.891022146416,0.785623847019654,816.36,160.0,84.4665566688985,13545
18.1,647.895943339355,1.0454944735411,650.166666666667,159.666666666667,89.5759495646131,3558
25.6,765.715174475879,0.834028206522204,810.8,149.8,96.3931546574113,17844
6.4,688.951485955288,0.391952513105821,689.6,189.5,45.7785189673195,18688
70.0,759.348436522166,0.753967773612098,806.68,163.2,88.4331573947447,17806
98.0,717.53817719705,1.11994545046159,747.142857142857,159.285714285714,66.061229791271,11292
12.0,727.960609684325,0.286107203537746,782.425,146.0,103.94732073931,16226
88.6,771.891022146416,0.785623847019654,816.36,160.0,86.2482176525175,6641
6.8,709.510179381666,1.09473892216642,710.6,156.0,93.522196897987,19795
4.2,640.126024349199,0.955619431461436,641.866666666667,168.666666666667,68.1047852647407,14184
60.8,741.629348855485,0.336261915781173,794.0,164.5,85.5944916851814,5679
0.22,845.457296378712,0.0515436921416179,850.25,151.5,107.862253658548,16771
2.0,896.83885227748,0.685882888166489,969.525,110.75,96.2956139113763,20705
77.8,674.175712902917,0.934516138231404,715.333333333333,183.166666666667,85.8265783029077,20256
6.6,932.082153031588,0.442439713330411,942.95,77.0,143.177021297944,16816
78.0,740.540285254181,0.738693887594424,782.44,161.4,86.4955686634755,8490
11.6,826.715503490657,1.21450684383466,863.32,141.6,57.7072529878671,2293
81.1,740.399332713733,0.87197627698413,779.88,149.8,68.5472871662888,18866
17.3,703.91108178806,0.437358649764223,749.02,159.2,102.460110202133,319
5.77,734.379441120183,1.22995256435065,755.62,150.6,65.9110196899252,11504
89.5,741.629348855485,0.336261915781173,794.0,164.5,86.4396024874735,8590
12.2,887.256560238994,0.211021368327112,891.875,117.25,57.7068900159932,15830
1.4,667.52969279147,1.14267362197783,673.525,188.5,58.1124521996295,10535
26.0,838.584884977272,0.270717616788772,891.65,154.25,45.2901082155966,19571
2.3,883.316636320182,0.585268127704204,883.45,144.5,3.40932030436935,7883
92.2,731.040719484406,0.322568040177833,785.4,168.0,89.9629157631912,21091
35.0,808.929243833275,0.14051589852333,866.4,129.333333333333,102.944817004347,14921
3.8,678.528422396586,0.624069429300835,679.15,158.0,62.6304477207751,10411
78.0,683.004440716266,0.84894884263131,732.6,171.4,85.3674393115585,19654
19.45,862.020391904407,0.918873488986453,874.4,99.6666666666667,14.9200475235737,5300
80.3,703.374442328316,0.825084395872335,748.84,174.6,88.189448852582,16911
26.2,789.020155204491,1.60361502581272,817.228571428571,144.285714285714,30.0578976833373,5685
0.5,740.25465888436,0.444039161324718,742.5,138.5,45.4959338842495,15217
2.86,756.24246697991,0.842813733877891,787.666666666667,137.0,107.925923210507,9878
24.0,771.891022146416,0.785623847019654,816.36,160.0,83.5701680447898,11377
88.0,769.058160583917,0.875242279322212,813.06,166.4,57.9713290028924,2682
108.0,740.841979818897,1.32474631131731,769.185714285714,156.571428571429,31.6392067037662,16863
5.86,740.25465888436,0.444039161324718,742.5,138.5,53.3597446616791,6293
5.46,817.828458806369,1.34521706695806,829.575,129.25,50.4926427499925,3508
2.6,853.135439961693,0.514907186480815,853.933333333333,155.333333333333,192.860968415504,4691
3.18,648.853604444022,0.27048281447167,712.25,207.0,3.60241365948109,4865
6.0,710.166177735888,0.691761498852418,711.8,161.5,94.8691132812589,6821
7.8,850.417685611019,0.0402038244176099,863.2,126.0,51.5121344927581,10158
63.0,687.702698490513,0.416966276255988,736.28,185.2,89.9629157631911,1077
6.1,659.085211989641,0.686099911438111,700.766666666667,173.333333333333,127.047634137732,15961
74.3,690.328114777212,0.835026704071475,738.22,167.0,88.7131828903364,6124
106.0,781.483207751268,0.810628981234087,831.2,162.2,22.0047077576298,1903
30.0,808.929243833275,0.14051589852333,866.4,129.333333333333,102.930537962617,16900
92.8,765.197214205798,0.74804891105775,808.64,163.8,80.6917424413143,95
41.0,710.608823847113,1.01218624987067,746.35,147.5,65.5874436209086,3662
16.98,714.827671540491,0.457895387876445,718.05,141.0,66.1138015311828,6045
12.5,661.30171631412,0.60475372879052,744.25,166.0,147.003249786202,17652
47.6,714.946183650756,0.336261915781173,773.025,163.0,91.3632113119024,17348
16.5,771.128202952602,1.23071932934229,818.8,156.8,46.978720909414,797
64.5,733.544320233598,0.336261915781173,787.4,167.0,89.0566758825121,13982
48.35,988.016808744171,0.893823780831155,1058.52,118.6,58.6923427376885,9437
3.8,669.872988302359,1.06121305501664,707.933333333333,171.0,39.2625352529746,8228
85.0,759.848515647044,0.952359608496398,799.34,138.6,36.6739940248132,7936
8.5,776.38272653536,1.38319684888821,792.44,137.0,64.6790088932587,11259
114.0,745.486816801767,1.0046968499222,790.816666666667,161.166666666667,20.1302554368086,20800
29.0,661.30171631412,0.60475372879052,744.25,166.0,149.66108748908,18909
4.44,728.706195939077,0.636514168294813,731.9,142.5,41.1466144882016,5594
1.42,800.025789048856,0.535725937208222,857.466666666667,148.333333333333,56.3652290755322,15423
93.2,741.629348855485,0.336261915781173,794.0,164.5,86.1045053142204,3025
2.0,596.767944849587,0.658723876520325,597.05,174.0,30.4990269973952,16567
108.5,736.138615188467,1.03022355465281,769.1,150.5,54.7205729129778,4759
9.27,639.04572606348,0.550429660655027,639.5,205.0,87.5093307449681,15269
105.0,702.115183963558,0.949904122208674,747.78,159.2,61.2857142112671,1588
1.38,715.313265059213,0.813548664835788,724.366666666667,144.333333333333,83.4293814968679,9296
54.0,841.435345903597,0.951264334857427,887.475,131.0,44.619074260017,4265
11.62,799.944735591153,0.677494404448707,837.55,130.5,91.6949236259745,3712
21.0,809.202992310363,0.893910126767071,882.24,143.2,34.7315884981065,10207
62.0,758.221294974031,0.430245100634164,805.625,156.0,79.1301725451788,10659
10.8,853.807137832569,0.39974228306549,896.833333333333,144.0,59.1044635123032,10069
13.0,726.276975830068,0.257209773933062,781.2,156.25,103.900420037117,1779
95.4,838.584884977272,0.270717616788772,891.65,154.25,50.5325898047769,7374
5.21,644.247882790765,1.08227618356019,650.866666666667,141.0,26.3912211126467,6705
37.5,740.540285254181,0.738693887594424,782.44,161.4,85.0182230501168,1150
15.5,760.488703502938,0.749057057360513,807.1,145.2,103.298762086622,6811
78.21,771.891022146416,0.785623847019654,816.36,160.0,85.6688338654512,15046
1.1,729.24331133046,0.825840517216046,735.7,169.666666666667,92.1077743324364,10609
24.0,697.769962049737,1.10856246036092,737.883333333333,164.0,79.9727942950833,8113
90.9,717.820867453222,0.308147989812345,775.175,171.0,89.9629157631912,17359
12.1,727.84599924245,0.484926962599432,770.22,150.0,81.0320418897093,16418
85.5,740.399332713733,0.87197627698413,779.88,149.8,36.1321457397857,14763
0.97,952.588543298818,0.638167912010383,979.8,132.333333333333,41.8366553730887,14817
22.5,739.396277127473,1.31038629531548,770.614285714286,161.857142857143,25.5463452652067,12866
2.9,696.953415447008,1.04751794586342,706.8,151.25,123.112915777327,3410
20.9,727.960609684325,0.286107203537746,782.425,146.0,103.94732073931,11095
3.2,692.106834998318,0.82722870136718,710.2,186.0,102.857922891703,15459
11.9,753.409031988719,0.909638332484674,781.9,155.0,87.9211372794615,16093
1.51,745.010771542231,0.692243832721347,757.166666666667,159.666666666667,58.6317529783344,3089
0.6,713.827640260588,0.61810150278639,713.85,159.0,109.594188691465,7025
31.0,718.15289995213,0.308147989812345,775.425,160.25,101.166256204063,8685
0.92,747.332248453279,1.05826239382986,766.233333333333,167.333333333333,41.6778319123858,9792
2.97,700.27716670327,0.77150406926162,711.733333333333,141.333333333333,127.130563781321,14927
7.97,778.50910615373,1.39286539665269,794.04,136.2,65.0870989133601,7418
2.56,712.135616393269,1.00586198096313,729.4,143.666666666667,98.8167399440347,15434
3.0,731.225699011626,0.257209773933062,784.825,143.25,102.870683001934,8781
2.4,766.846338252441,1.05826239382986,787.766666666667,170.0,47.5273516341412,12117
4.4,973.312447742432,0.138217853092206,1005.0,92.6666666666667,133.950943466576,12543
1.9,700.27716670327,0.77150406926162,711.733333333333,141.333333333333,141.183218557269,10084
50.0,725.341408392574,1.09558456031239,765.757142857143,168.428571428571,54.4743330215328,13181
29.2,663.751809830507,0.638308445612293,734.25,171.75,91.0191145962249,15962
12.0,740.847721882024,1.22995256435065,760.9,148.6,61.8838287345134,11860
10.8,709.541296884419,1.09429216669526,710.633333333333,181.0,56.3280777632269,10796
3.4,764.214900466709,0.701987992248209,773.066666666667,151.666666666667,128.269443413783,1200
95.0,740.399332713733,0.87197627698413,779.88,149.8,36.1321457397857,2326
2.13,756.759915693214,0.391952513105821,763.9,193.0,58.5969026256447,6829
80.0,744.894599675854,0.755118630693736,786.82,162.0,86.054099944716,2911
0.14,716.949929725202,0.788882141557888,731.4,157.666666666667,118.077490733013,19837
80.0,696.313849401554,0.457810241617619,743.42,170.6,89.2169951802713,19862
60.0,690.328114777212,0.835026704071475,738.22,167.0,88.2112782673276,8682
18.0,725.244837646858,0.510463972017038,768.3,152.2,72.4175151974886,15989
4.75,759.599835439687,0.68946919977516,759.6,194.0,19.1012077113392,13668
24.6,734.219624171273,0.403693221013522,787.05,151.75,99.8437289986354,10768
56.25,771.891022146416,0.785623847019654,816.36,160.0,90.3691628451837,14907
64.8,705.732670800629,0.549028713461778,750.94,158.8,83.0491893992273,2581
2.2,835.608460943281,0.169658226502309,836.25,146.0,118.759155146062,8691
83.35,720.02113851305,1.60149122292518,746.4,160.444444444444,57.1302442272971,20685
32.6,765.715174475879,0.834028206522204,810.8,149.8,98.1658921108007,18905
57.8,771.891022146416,0.785623847019654,816.36,160.0,85.1687908125895,17955
2.65,811.166340736237,0.393093521201188,820.666666666667,143.333333333333,116.306599119193,13117
18.7,674.066354300524,0.679193265991526,752.1,155.0,147.217058168494,3439
89.0,736.138615188467,1.03022355465281,769.1,150.5,36.013005033069,10634
16.9,612.566502512176,0.359976763056448,613.65,144.5,49.9449360736845,6776
17.4,734.615272701362,0.789555345837517,776.88,151.2,98.3926839795108,17385
3.7,567.028764702462,0.689670928357027,567.65,214.0,49.5098042324895,6086
4.69,638.450467929972,0.439928886736109,644.25,160.5,36.0932691128175,19756
67.0,729.58180581528,1.11024705187939,769.157142857143,164.857142857143,54.6613901876966,16320
92.4,741.629348855485,0.336261915781173,794.0,164.5,56.4359293939758,6343
96.5,707.86049694881,1.2576738516901,746.033333333333,156.833333333333,64.844031525537,3974
7.0,734.615272701362,0.789555345837517,776.88,151.2,96.9679564416844,707
1.79,703.978427403619,1.10919202437867,712.6,144.5,136.315223774759,2073
60.0,745.091012254164,0.713636561856581,787.02,162.8,85.7672834709948,3507
18.1,685.537395041292,0.687364562012728,685.9,171.5,97.4852707413535,5030
2.5,858.968045137692,0.426622582541104,905.875,135.0,55.0011964297805,4321
