Key_0_0,V33,V53,V37,V48,Key_1_3
11663,9.08705,0.295469,151.528,0.0445636,46392
56493,10.3562,0.0490509,57.466,0.0147803,45676
27983,13.405,0.626539,107.503,0.0232985,48984
28612,12.442,0.0378588,159.656,0.104793,21752
46648,15.1932,0.0198148,175.398,0.022147,45340
28712,8.85611,0.447656,91.2299,0.0203992,57003
44237,5.61864,0.019103,151.953,0.0456467,29164
48688,19.8599,0.023418,200.347,0.0303552,22684
9020,6.13804,0.133791,125.536,0.0728155,29201
44057,8.71128,0.434554,188.327,0.0321271,30638
5865,4.71573,0.559832,98.1812,0.10368,24043
55041,3.71236,0.0321065,59.8997,0.124736,17370
4816,14.0479,0.0622222,128.293,0.0353021,51320
34166,15.6922,0.0766435,85.8658,0.0496976,1362
38765,13.8052,0.474311,139.419,0.0901027,9263
54835,3.86337,0.0378762,199.963,0.101319,32929
19946,13.6893,0.0873553,132.732,0.0355703,26507
52598,5.79131,0.433079,132.616,0.0243424,18737
52125,12.5999,0.0682002,133.639,0.053058,17613
31128,5.42493,0.00850116,121.535,0.0382008,9639
51613,9.77,0.170833,110.613,0.0586638,38702
49970,19.6353,0.0556713,68.6665,0.0587655,33870
35478,6.98355,0.0973148,127.907,0.140579,20850
36124,18.9918,0.22342,98.4562,0.0310261,16531
12796,8.64238,0.0466667,110.45,0.0953079,4069
25174,19.3878,0.362338,189.294,0.224335,43452
13852,7.32387,0.278032,109.237,0.0238629,5544
16617,21.2678,0.2182,80.3018,0.0191174,20394
51608,24.1325,0.0176099,100.007,0.0194062,35600
18861,6.48212,0.0951736,131.618,0.0554021,22120
10658,11.1147,0.402118,167.792,0.108742,262
46448,0.302356,0.476134,154.762,0.0363181,26518
41798,13.5338,0.128252,229.759,0.0267545,40249
5913,1.47812,0.0314583,94.7191,0.0287589,4549
51073,4.91344,0.296939,116.379,0.0462616,33227
51131,12.6967,0.114074,87.0279,0.0767987,31148
7083,10.2471,0.443131,90.317,0.082198,15096
42240,8.40017,0.389005,163.714,0.057918,42411
22622,4.51193,0.142124,44.4818,0.0601504,11747
5009,0.386796,0.0631482,46.8092,0.0456688,43841
47421,6.72718,0.040706,53.5118,0.0437939,10052
35214,12.4041,0.344699,165.574,0.0551019,46990
15582,6.75375,0.0758218,231.371,0.052359,47657
44861,5.01642,0.0204456,154.922,0.0979284,48264
46917,4.87805,0.00541667,110.706,0.079169,41435
16810,16.8103,0.263038,122.09,0.111437,20139
38040,11.6737,0.0313086,205.406,0.0315607,9604
35753,18.2495,0.0417303,135.872,0.0281701,27289
35189,6.17857,0.0240104,119.029,0.0406119,42850
35262,23.9645,0.29239,136.795,0.0832244,46104
55737,8.32327,0.238681,14.7283,0.143948,11847
40400,13.6661,0.0106887,109.601,0.0589582,33913
30642,4.41614,0.0657928,43.3155,0.0241718,53433
21764,1.01696,0.0845544,116.3,0.0732824,38759
41436,14.1887,0.0560764,119.613,0.055142,35234
55219,10.6687,0.101615,133.017,0.0414024,41818
1932,16.6365,0.498976,3.55686,0.0274222,40606
15845,18.3862,0.116947,142.185,0.0102237,26303
35541,11.2052,0.0148148,254.169,0.032903,10882
1950,11.3956,0.190052,190.929,0.0940416,27071
36375,3.68602,0.275341,145.474,0.0565298,41851
18409,11.1839,0.993576,92.0432,0.0203449,39004
26151,2.32055,0.244297,62.4435,0.0514238,34017
48214,17.4823,0.236962,242.28,0.0222847,5089
30596,10.9705,0.369763,65.4398,0.0589849,42965
48575,2.49612,0.0304282,148.165,0.0794033,49188
37402,3.85673,0.00157407,151.03,0.0513687,31439
48035,6.65194,0.0890914,97.6736,0.0451563,25018
18030,3.16546,0.0739583,101.228,0.132132,11817
11029,5.44448,0.105527,200.124,0.0364356,57022
13648,12.5678,0.0167383,48.7101,0.0179768,47424
39542,12.279,0.0127025,100.628,0.130674,17660
4525,5.72399,0.097037,179.224,0.055565,53408
29307,1.89521,0.0390972,151.314,0.109424,44376
55306,2.95954,0.475914,100.772,0.0250099,6489
30510,5.10039,0.216157,132.274,0.0206543,53188
40691,6.69672,0.359797,218.016,0.0345844,46131
25715,9.35661,0.00265046,207.632,0.0480241,35810
18854,7.20134,0.193872,90.2455,0.0258519,22248
4455,11.5009,0.0680324,115.116,0.0940594,24831
3558,10.6804,0.00771991,188.607,0.099435,40413
44808,9.37405,0.567917,148.933,0.0178731,24911
52800,23.6138,0.193935,74.9795,0.0300119,25061
43304,5.55317,0.102581,90.2262,0.0415648,2108
54119,11.1736,0.203443,39.6218,0.0556224,26903
18332,9.34357,0.0980845,74.7231,0.0340227,26508
48279,9.17086,0.476348,148.255,0.0702336,24351
40758,2.35092,0.203218,89.5306,0.0372932,56299
47617,9.77482,0.115284,56.4129,0.0938008,50995
47437,17.4102,0.021522,177.608,0.0477095,47596
40670,17.853,0.0105961,20.1003,0.0299833,3968
7293,4.91288,0.0307118,115.906,0.0187249,55673
8136,13.5147,0.0316667,91.4411,0.0368142,26253
1445,22.6971,0.00506944,73.2641,0.0473716,53026
43024,13.4733,0.0473437,147.721,0.0159711,15957
543,11.7148,0.18441,149.834,0.0650986,20806
57131,14.0522,0.145284,35.3265,0.0168581,47093
2849,12.4231,0.0763773,115.556,0.0591926,2928
33662,5.37167,0.0599421,194.774,0.0171376,3498
10235,6.39673,0.10875,125.904,0.0517866,52351
44714,13.5066,0.0575716,96.5954,0.023573,44033
15796,17.9919,0.63327,152.484,0.0514324,10006
16648,13.2133,0.350457,133.378,0.046833,7441
16650,8.51545,0.0536285,161.467,0.0332538,42614
42362,16.9916,0.0464468,178.376,0.0239255,26629
1339,8.13723,0.0825694,153.073,0.0397088,49132
16092,9.49166,0.0497859,97.4413,0.0568347,18842
42964,10.5978,0.00862847,72.642,0.0598396,45298
6392,5.43843,0.0441493,203.985,0.0873457,30311
57420,1.2099,0.0668034,99.6327,0.0931467,52144
7631,6.21167,0.286185,199.012,0.0383484,13216
33971,3.38327,0.347749,54.9679,0.0231027,2900
6224,6.35316,0.141696,94.4833,0.0462019,2055
57456,7.17423,0.0142824,135.368,0.0437567,25909
26479,5.66072,0.0518866,130.495,0.080379,25445
617,6.60038,0.0887037,32.6781,0.0252648,11467
14701,6.86373,0.00247685,68.7459,0.0276771,46962
53968,13.3772,0.0936343,101.574,0.120803,47333
6320,10.0614,0.338333,252.936,0.0338736,10222
36873,10.4109,0.0616204,98.0411,0.0953401,37021
16996,13.0182,0.53272,105.916,0.0548296,55061
41140,13.0985,0.0169387,122.517,0.0254209,34416
36613,4.74578,0.0352778,121.29,0.0450875,46068
37207,2.92865,0.0225463,124.977,0.0300198,23383
39403,11.461,0.195638,150.015,0.141885,22234
11871,4.05119,0.469942,137.162,0.0159926,37217
45854,4.5,0.27446,140.285,0.0213643,11926
52169,20.4656,0.0398495,114.895,0.0244128,37070
41776,0.194948,0.00944444,91.6018,0.0218709,16454
21850,11.5939,0.0283681,181.486,0.0470634,5002
16378,14.9012,0.318738,61.6208,0.0707209,26324
7121,12.4119,0.19647,147.371,0.0180173,24802
31554,16.3592,0.0286979,79.2793,0.0235194,1632
11456,1.83623,0.294329,117.32,0.0244164,36119
22742,3.34583,0.213877,173.712,0.0454135,17440
53226,14.9492,0.0235287,201.026,0.0478613,7856
48863,5.42955,0.270446,47.3244,0.121688,32684
53546,4.43682,0.059694,105.59,0.0333309,48773
23140,5.9063,0.0685243,238.332,0.0425739,51540
26973,10.3547,0.190816,114.367,0.0527909,42817
307,11.6585,0.0377431,62.7289,0.0486837,35105
10019,16.7943,0.0597512,225.572,0.0893,2143
6006,16.9263,0.00703704,211.397,0.0319971,7692
30284,2.57453,0.385139,130.861,0.0494982,17346
53140,16.8263,0.216574,159.274,0.0605747,32171
50140,8.70358,0.0482697,60.1824,0.0870296,25309
27122,4.26016,0.03386,36.7937,0.0335607,12393
38803,21.8196,0.151447,110.027,0.0294463,24931
44205,12.9118,0.205249,161.725,0.124679,205
10292,6.0517,0.316869,85.9776,0.0679766,8443
47923,14.9991,0.162025,150.837,0.0460989,12598
33617,14.4778,0.036684,150.804,0.100382,55518
36,5.49072,0.191267,110.642,0.0239292,44868
24310,10.4421,0.143964,135.814,0.0167884,8040
33972,5.23307,0.256233,253.586,0.106534,4628
40131,21.0529,0.0318171,113.201,0.038604,34723
37811,12.348,0.0764583,108.333,0.0717241,6502
3813,4.0416,0.541267,163.398,0.0189258,23617
35104,21.0832,0.158403,209.051,0.0736359,557
7325,1.01056,0.0193229,98.9613,0.0183456,31499
7212,15.5732,0.174803,130.859,0.0573518,55766
33267,3.14888,0.333952,141.533,0.0286068,36279
14186,14.3259,0.207315,128.72,0.0614376,16477
36417,4.60418,0.124329,68.1443,0.0550792,45539
43921,15.3548,0.116128,153.296,0.0192878,22231
36304,8.08781,0.111371,66.3407,0.0319378,8972
3386,5.21511,0.0424248,208.802,0.109068,35047
53003,21.4135,0.236134,141.881,0.0260671,54260
53782,8.32488,0.0162211,104.478,0.0245751,50714
39285,19.9592,0.0658449,26.3044,0.0184452,56098
6285,9.51182,0.272118,106.742,0.0364066,56737
1988,11.6511,0.356985,243.522,0.0385741,31378
3557,3.72981,0.21217,73.7995,0.0207668,46187
25659,12.535,0.105052,44.6478,0.0360495,48105
19397,6.55878,0.495087,165.178,0.0276159,54050
1290,17.1547,0.110723,54.6531,0.0206966,33580
23974,8.69705,0.348901,217.428,0.149068,23907
48220,8.80127,0.015706,113.434,0.0228428,20038
20530,14.506,0.025816,82.375,0.0519737,48908
56359,13.8205,0.186134,107.465,0.0975524,46820
14677,6.16834,0.0251505,83.6103,0.118644,25842
28429,12.4806,0.0412384,113.873,0.105406,28325
34254,9.9633,0.0897917,109.713,0.0491605,30052
30674,13.2208,0.113814,50.1438,0.0539693,2742
26225,11.5065,0.0127604,34.5084,0.0784186,5232
4845,2.08772,0.0296701,116.603,0.042328,32286
53388,16.8012,0.0282465,218.228,0.0378185,36502
38978,9.65614,0.192193,134.042,0.0211702,22566
36926,12.7185,0.023015,209.269,0.14094,47304
13635,24.0922,0.635029,143.226,0.029679,50199
47830,7.99583,0.15658,153.425,0.123557,50870
57557,19.1978,0.0151794,62.5302,0.0140271,1757
27404,4.0795,0.0249711,127.468,0.104545,48899
50808,18.3544,0.337506,89.9458,0.0464099,39073
35545,14.8082,0.226238,33.0997,0.0632549,35760
6687,7.25895,0.00747106,208.56,0.0125875,9801
28346,4.96185,0.0612153,223.211,0.0181888,30388
10810,13.6787,0.115712,110.714,0.0392294,43823
23256,16.6525,0.454902,133.763,0.0681559,43104
31080,24.923,0.950937,103.505,0.0796567,9459
18602,0.192008,0.00837384,52.5663,0.103539,19226
32997,11.8417,0.0430671,62.0399,0.031787,10430
43152,5.31665,0.0289063,183.302,0.0363823,25581
37113,4.17283,0.332164,127.035,0.0387186,38232
33680,22.4505,0.139549,135.909,0.0202498,19477
35589,5.72377,0.602975,195.623,0.0353247,20220
39244,4.24514,0.0487674,95.9905,0.0641947,52774
22312,6.87213,0.0212037,96.8724,0.0385798,44360
44136,12.8599,0.0188889,146.246,0.0694444,36999
9113,6.82883,0.349022,108.021,0.0638436,167
48849,12.3559,0.060735,58.9779,0.0578387,1828
19756,5.14192,0.040544,73.37,0.041706,54194
19948,14.098,0.0443345,81.365,0.042337,18398
56556,6.77703,0.0555534,101.387,0.0348745,4233
36569,14.4464,0.0214236,64.1603,0.0687095,9115
29474,15.8637,0.0154051,137.608,0.0595468,9128
39219,8.89989,0.0796238,69.1628,0.0673103,2234
14714,14.9416,0.186933,118.951,0.0168549,25840
53357,0.67343,0.0770255,60.7542,0.118527,27077
8906,2.75666,0.153711,110.275,0.0195484,18708
3206,4.22892,0.0507878,137.144,0.0246973,22195
53908,10.6915,0.0120833,94.7135,0.0302039,1839
1348,7.09633,0.0770023,228.989,0.0535479,24950
7817,14.0661,0.167832,53.7883,0.0421371,48170
15150,16.6811,0.272095,58.0899,0.047775,174
50781,12.3677,0.0900846,53.6312,0.0904569,5137
30676,11.5112,0.011684,144.296,0.01868,31819
5747,13.4983,0.0083912,205.491,0.0349782,24142
43156,6.75672,0.00804398,98.6939,0.0481962,29194
41754,15.6477,0.0191609,88.8507,0.0577725,29857
27190,11.6371,0.071441,137.145,0.027912,24908
14537,11.7526,0.584317,121.218,0.0557448,7153
56915,16.2116,0.479745,105.046,0.070334,54878
32346,4.54582,0.27707,96.0767,0.0854739,11987
55983,10.3536,0.821099,70.3064,0.0299412,11450
57533,1.2587,0.0304572,77.1461,0.0114286,46385
21277,5.52567,0.144147,167.063,0.0406285,8215
46930,15.3022,0.0237211,206.533,0.0474186,32799
21518,17.1284,0.259485,69.4376,0.058529,2778
53696,16.4912,0.146146,77.9572,0.0820996,50395
25713,5.1164,0.0484607,231.204,0.0604192,4627
49660,10.775,0.140885,140.054,0.0686349,26333
3823,11.4859,0.0742578,126.203,0.0215938,52747
20318,3.2783,0.0147164,246.812,0.0482347,33195
36297,11.5181,0.0909375,12.1414,0.0653102,37968
12219,7.4014,0.178987,80.1527,0.0219639,46729
26757,9.77827,0.582529,199.571,0.0225568,54533
37638,4.59305,0.0685648,81.4611,0.0404571,7203
14209,14.0985,0.32695,112.619,0.0477283,16270
2941,5.15123,0.056713,76.946,0.0217772,7011
19620,10.1641,0.0448727,62.4177,0.0462958,11859
53588,1.09426,0.0497859,142.301,0.0651005,56059
47770,10.1935,0.00255787,128.831,0.0197189,22923
41339,8.66404,0.0469336,25.0561,0.0380783,24035
23160,14.5472,0.496458,183.755,0.0278694,13423
26611,5.57182,0.0849154,170.318,0.0247041,11158
8849,14.3528,0.0535301,100.535,0.0478023,189
14927,16.4361,0.0808449,120.422,0.125044,25738
27266,15.0916,0.250781,35.6446,0.0178883,34184
26148,6.52296,0.0761654,190.194,0.0203487,50061
45275,11.7198,0.330521,87.6769,0.107855,3203
38937,15.2581,0.0366898,94.5044,0.166667,15924
43055,5.78536,0.0858565,128.15,0.0323471,57571
47110,9.35837,0.0240451,123.601,0.0734355,47686
36663,14.9712,0.0171007,126.83,0.143815,12304
43758,10.9293,0.0463831,101.514,0.0159032,57421
46827,14.2339,0.189091,205.894,0.0358301,35570
44257,17.5719,0.0178935,97.0016,0.0898253,47473
17709,3.42763,0.0941435,249.867,0.0324658,31582
29443,15.6345,0.0366088,114.081,0.0793546,45619
56247,17.5959,0.0256887,40.6241,0.0316282,54484
717,0.755618,0.109063,73.8446,0.0389503,16113
34415,7.4464,0.0320023,59.5492,0.132029,6770
34826,4.96647,0.0200463,134.289,0.13547,30122
19551,15.5913,0.0232812,236.105,0.0971228,12640
8378,4.82499,0.463906,113.81,0.0702433,13634
4137,13.6779,0.0966262,184.931,0.035572,35636
4679,14.5043,0.304993,205.509,0.0728983,20076
13953,8.54818,0.0523322,119.771,0.0763912,46028
50490,4.23009,0.0724421,121.957,0.0409213,30402
25848,17.8195,0.0857639,135.348,0.0320011,44444
44140,2.28388,0.0280013,86.731,0.0471169,19772
5293,18.7646,0.0376794,137.515,0.0696279,39357
18543,16.9271,0.0216262,215.273,0.102621,23799
48635,9.19537,0.0137326,76.2873,0.0274188,46237
32827,12.3602,0.065272,133.689,0.0850528,31796
21516,18.3567,0.00553241,96.9139,0.0490155,35873
7928,9.31306,0.17599,118.364,0.0947612,18302
7326,11.0595,0.240006,151.041,0.0391932,39845
54065,18.4842,0.135712,99.0903,0.0504702,266
5170,2.87222,0.0536343,189.22,0.0245434,26598
53119,4.15324,0.0245898,159.239,0.0236241,18680
13712,12.107,0.0370197,89.1181,0.185714,17711
8199,8.11919,0.0850926,73.0443,0.0585774,18065
25342,3.88669,0.0195891,115.666,0.0256151,26201
47053,11.7581,0.0695081,65.7283,0.0196334,28745
42467,7.68656,0.0816609,208.826,0.0414881,35822
46192,20.1268,0.0765495,221.907,0.0339558,2520
49328,7.27753,0.118802,106.334,0.0556949,37741
49757,15.8044,0.0776823,191.704,0.0199463,42126
14737,17.5269,0.00302662,124.332,0.043404,49350
37131,9.01211,0.0696007,166.228,0.0318166,11097
29302,10.8147,0.0862891,19.3809,0.0361954,53289
21413,0.599676,0.00850116,86.9423,0.0950783,7338
11836,8.99222,0.0588737,105.573,0.0458025,50502
23811,2.6887,0.0731944,76.4731,0.0460398,48068
18774,16.1014,0.0558796,83.9879,0.145329,49507
57302,9.7397,0.178044,42.1468,0.0242431,18780
48561,12.6032,0.0346412,191.783,0.0709332,46750
39500,3.96803,0.0805671,167.922,0.0297021,51413
25591,17.3318,0.00228588,127.044,0.0395369,3601
25187,10.7805,0.411302,202.946,0.0387065,8072
21719,15.0995,0.00476852,240.731,0.0379944,53337
53051,5.91205,0.16528,39.1869,0.0178503,39199
49007,10.1098,0.0172917,15.3072,0.0234609,18661
2399,3.58974,0.0496991,155.584,0.0224814,32907
26121,5.71367,0.526209,170.059,0.0302542,27133
4662,11.1059,0.148466,139.426,0.0727224,9451
567,14.6128,0.277598,172.143,0.0105792,37796
21459,17.8584,0.0930794,90.2249,0.0202207,6022
9844,7.20685,0.587246,168.682,0.0536107,54808
11427,17.4945,0.00600116,119.178,0.0151355,45852
3744,13.8146,0.214873,164.455,0.107991,28698
31355,11.9104,0.280039,101.667,0.0644678,32186
311,4.45358,0.188553,144.997,0.0274114,14244
44656,22.5377,0.0728762,85.3099,0.0897611,31914
12535,15.529,0.104109,147.14,0.0503325,27604
53794,2.05289,0.344601,76.02,0.0220698,43786
26999,8.57029,0.221263,51.7623,0.0345054,48385
42620,5.77698,0.311765,126.028,0.0762781,43045
55921,16.2607,0.149242,70.3525,0.021372,25688
29598,9.52951,0.143131,185.397,0.0406247,35144
39769,13.7121,0.354705,169.146,0.0974478,11712
45265,5.87326,0.0408796,82.6546,0.140893,52851
25575,17.8822,0.132865,100.71,0.0273609,32707
9500,6.81785,0.165394,102.209,0.0183683,24147
55167,10.5214,0.0615799,214.766,0.137151,22954
40395,7.35552,0.0956887,196.925,0.0268829,6120
9985,6.46355,0.0737153,96.1225,0.0181811,18164
32095,10.4913,0.095735,132.069,0.0473717,17796
33017,5.89743,0.428808,205.966,0.040586,41112
13362,19.9428,0.352627,37.237,0.0168431,52789
4641,9.99178,0.00767361,154.011,0.0826039,2318
46029,2.88465,0.0672801,136.678,0.0448155,23517
4063,1.3885,0.279873,91.5401,0.133913,33359
35354,13.8281,0.0573785,70.7226,0.0194424,32433
17891,10.2203,0.458762,131.379,0.0366375,46460
19866,13.644,0.21099,114.286,0.0394697,40834
1824,19.5145,0.0677604,96.0999,0.0946279,17379
48494,9.68343,0.637674,164.645,0.0274712,26489
16830,10.7623,0.186082,226.726,0.126601,51676
49312,14.8649,0.0146224,84.5457,0.0379435,39270
38736,1.38594,0.313212,160.864,0.0229096,27729
38053,4.65175,0.0408681,169.155,0.0221041,13676
37372,11.078,0.379954,61.2534,0.0748614,31294
20509,21.2582,0.0496123,147.561,0.0282007,34863
24772,2.90591,0.615446,158.012,0.0185549,3765
24834,18.5196,0.0110012,32.5009,0.0720908,3757
28830,1.3378,0.242714,86.4101,0.055535,3920
9122,7.97547,0.0147164,132.058,0.0484044,5891
52110,19.5608,0.0325065,226.429,0.071556,17043
46822,15.0415,0.0338737,97.0704,0.0654286,43489
1805,10.6049,0.12696,104.104,0.0527897,26337
26259,16.1237,0.313895,109.796,0.105664,34808
36010,13.1986,0.180255,115.181,0.0159518,28390
32087,5.2648,0.0284549,59.5164,0.0653595,36579
42069,6.11356,0.0254861,187.012,0.0427632,17073
43179,10.5719,0.0305093,172.864,0.0903874,3174
31014,6.56644,0.0198032,28.5632,0.0308585,9434
35546,11.5882,0.0307118,97.4277,0.0202609,28013
35522,4.71452,0.159805,184.988,0.0400998,16138
17503,12.4599,0.20456,131.56,0.0170039,18212
35879,9.00038,0.0507118,96.5951,0.0384936,26044
55139,11.4617,0.188576,64.1473,0.0792262,11674
49154,15.3066,0.0643815,169.648,0.0591987,1284
31723,15.99,0.0432161,251.128,0.068975,47155
14125,18.2407,0.0924132,136.339,0.0789653,3781
17032,12.0912,0.0197049,230.509,0.146141,17990
52450,24.4002,0.0490755,51.6881,0.0779824,35899
19762,12.1468,0.0323177,97.3911,0.0758621,3540
7907,3.34573,0.304439,143.956,0.157609,3016
41444,10.4418,0.299797,114.349,0.0538642,43534
22612,5.35608,0.385423,143.296,0.0556403,52984
35299,8.88437,0.0283102,138.195,0.0696721,37907
8682,7.51175,0.0292419,120.184,0.0252404,39749
31231,3.73146,0.289311,114.705,0.0434892,34429
992,11.4543,0.107292,100.096,0.0885246,25327
50638,2.84296,0.180585,95.1446,0.0207103,2453
30053,4.13856,0.0135243,139.819,0.0364721,27916
36777,22.6693,0.0383391,175.235,0.0905636,48716
25458,14.4243,0.0188715,163.131,0.0287969,27740
27170,12.964,0.132732,157.445,0.0222654,32441
25130,6.51481,0.0218815,113.891,0.0713283,27302
17936,3.51433,0.0092419,103.294,0.0979841,21632
43147,4.81991,0.0237905,167.479,0.0222438,28169
6745,5.20197,0.115833,192.46,0.0619469,38798
25814,16.7801,0.0562905,150.854,0.0383852,53716
1207,10.1453,0.25033,130.001,0.0727928,35130
10915,17.4296,0.0403255,125.874,0.0163396,53221
18334,16.7746,0.0822396,246.224,0.110906,672
5278,8.93678,0.0409896,185.393,0.0603088,37717
19640,7.76292,0.0546007,36.1582,0.0544109,7148
25677,12.3312,0.0213484,83.3322,0.0485824,25522
37994,1.63201,0.0254977,135.025,0.0919395,20199
50483,15.3505,0.152853,140.57,0.0273686,19663
8284,13.0498,0.144722,191.321,0.0359797,41335
29261,12.8922,0.0151794,251.748,0.0549895,1065
28118,12.8659,0.169971,133.837,0.0220584,3487
44064,13.973,0.0393287,152.345,0.0469919,1090
49781,8.5392,0.00927083,42.2823,0.0384155,45265
50111,16.0598,0.00333912,98.6389,0.036387,25307
47716,14.3067,0.0631076,103.002,0.107177,2441
10407,3.90223,0.0641536,56.7653,0.0371375,25658
2972,8.98516,0.157344,149.854,0.0491931,7875
23707,12.5824,0.397101,78.2155,0.0309704,40192
4292,14.8143,0.313704,201.686,0.0250586,50249
22426,11.5855,0.179774,58.4036,0.129371,13778
11785,20.737,0.0625347,196.09,0.0168597,11484
13681,16.8304,0.472789,66.4862,0.172791,11215
38129,6.27046,0.0206308,185.75,0.0303875,5142
34402,5.37186,0.0100752,120.833,0.0130068,3478
25371,14.0593,0.238096,85.4372,0.168906,34760
7923,0.0242638,0.208345,141.416,0.0215903,29822
23833,16.9807,0.0246296,127.185,0.0355817,41989
41516,7.7138,0.293131,119.106,0.083136,23592
31736,14.8033,0.0218634,96.3533,0.0915698,51664
29135,1.91416,0.15623,252.983,0.105523,2081
40999,5.08164,0.0469907,98.7827,0.114428,19287
23426,6.72439,0.244392,163.958,0.0604129,20578
24788,12.5673,0.0474711,238.306,0.0237314,5334
1298,6.16574,0.0385359,165.816,0.083632,33746
19163,10.5541,0.108652,148.765,0.0342181,17629
12673,10.6053,0.0127546,117.911,0.0613915,6825
22581,14.4329,0.452766,229.269,0.133663,17727
28352,5.66034,0.0368924,143.939,0.0388222,12938
48936,3.07909,0.0479514,55.2751,0.0246942,11915
44501,1.12281,0.0427199,197.15,0.0219571,30858
34643,20.0171,0.0560301,49.9508,0.0408204,32161
10406,9.10465,0.0087963,134.89,0.0204444,24779
6016,16.3659,0.439369,70.9321,0.0182635,54654
6805,17.0374,0.197263,56.0343,0.0366912,52569
44505,7.9239,0.131076,112.767,0.102428,17255
6833,13.7211,0.173409,227.065,0.0390963,5783
49346,16.593,0.144342,125.288,0.0594744,41115
5231,12.839,0.113004,68.2181,0.0567482,27049
4738,3.04659,0.342795,73.3015,0.0747335,53735
4432,10.1762,0.0189641,114.684,0.0313029,30730
47424,10.4498,0.101505,85.1481,0.0494281,33420
33123,18.0769,0.367161,48.8678,0.0827815,18660
50646,3.77149,0.0497396,62.3947,0.0429155,1584
45316,12.7877,0.0212305,153.548,0.0359953,55197
22261,6.03016,0.0328299,63.5598,0.0826271,23088
46067,17.8746,0.334172,99.7812,0.10713,27543
55283,1.36237,0.094213,123.348,0.0979021,10122
16947,4.97598,0.0702488,74.7523,0.0617581,19304
22985,3.75832,0.122419,66.0105,0.0243758,19590
21406,14.3768,0.0265914,95.3376,0.0176465,20375
10722,0.0491258,0.0521817,89.8107,0.0288644,34004
18540,16.7543,0.0963932,134.88,0.109174,21526
45711,21.6496,0.0483102,214.059,0.0729975,24432
4375,2.93631,0.265718,159.695,0.0932605,56613
17219,3.31254,0.0766956,55.1011,0.0728399,43725
18635,5.06797,0.686134,75.3957,0.0151313,30212
56093,3.69804,0.0648669,157.624,0.0977377,48292
25192,8.92106,0.00238426,75.6868,0.0473065,28272
9935,7.55288,0.181481,104.98,0.0120599,25559
14606,18.6582,0.168814,78.6289,0.0264735,55650
50430,15.4545,0.0115046,98.8595,0.0278299,45671
27868,18.1589,0.0118034,77.3017,0.0153719,15242
4800,2.86777,0.344815,155.543,0.0332013,50288
45951,10.9911,0.280736,49.8265,0.0523702,20569
8635,8.8362,0.496348,82.487,0.0530955,16392
18462,21.3794,0.310827,85.6104,0.0304847,11444
29815,18.1373,0.05011,84.3127,0.0341973,44465
9416,10.1279,0.39794,27.0486,0.0310955,25477
3338,6.62329,0.0848322,157.358,0.0337954,7385
31438,12.6671,0.00182292,63.4857,0.0204218,12200
22768,4.44635,0.0774074,162.716,0.166728,55831
10887,3.89897,0.0241493,128.542,0.0855524,50213
5619,13.3334,0.0464005,102.873,0.0778411,22761
9856,15.1009,0.129248,193.84,0.0242913,4304
32952,10.597,0.0229167,84.9373,0.0708661,25690
30294,18.9545,0.152998,158.03,0.0912915,49037
25393,8.89336,0.0125637,165.566,0.0230314,2446
46137,7.30164,0.0440567,133.223,0.0258494,39224
41969,5.14051,0.179346,97.1756,0.0226592,30649
30778,1.94427,0.0467188,174.01,0.027604,47318
37450,14.9305,0.0196933,154.26,0.0486769,52305
36380,20.1049,0.12735,70.3846,0.0155154,27137
45428,5.02987,0.0497164,131.552,0.0665658,5316
15466,19.123,0.167766,110.184,0.103346,21508
52144,2.34236,0.0448032,94.2281,0.0516281,16196
4519,10.2579,0.0362905,99.7392,0.0711297,50289
7501,11.3285,0.0370718,123.963,0.0652826,12123
55047,16.108,0.29526,87.8784,0.026245,32405
4093,3.94166,0.0206192,125.71,0.055241,38081
56405,11.7302,0.117383,32.0035,0.0375253,52428
10707,11.8292,0.207963,46.4461,0.0533467,37744
42355,10.2599,0.0314468,131.214,0.0935131,41409
19628,12.0909,0.141655,119.786,0.0453469,56377
26485,5.3004,0.11,86.4803,0.0266713,22122
27926,15.6877,0.00870949,153.262,0.0229182,28071
24725,4.49979,0.492911,128.684,0.0510496,38775
5320,11.8662,0.12059,106.388,0.0416211,27586
49169,9.90818,0.0120891,52.5696,0.107908,40841
38862,13.9702,0.14522,78.7894,0.043888,8809
21360,9.02867,0.111198,169.965,0.0393625,19143
37232,7.11197,0.328524,61.1696,0.0895778,7212
28215,3.75282,0.0860069,190.522,0.0340076,19437
2319,8.42269,0.246221,72.922,0.0419524,42559
11833,12.5673,0.102552,120.975,0.0297637,44469
20108,1.73575,0.00881944,123.229,0.0454921,46624
54727,12.4124,0.265718,179.694,0.103233,49456
14841,10.0696,0.21055,120.998,0.0477798,54870
207,13.6229,0.0470443,105.215,0.054802,37685
42782,9.77556,0.548125,130.268,0.0124746,28430
4189,16.7351,0.00236111,126.06,0.0435049,24647
33654,11.9752,0.311445,35.2871,0.0912092,46696
47861,7.17211,0.229687,89.4615,0.0202679,12909
38329,17.025,0.26842,45.8832,0.0365422,260
20778,10.1742,0.0497107,36.6619,0.0726024,19723
38314,19.1096,0.13121,174.545,0.0569181,4153
13017,9.527,0.0174421,147.911,0.0283608,55046
9536,9.24333,0.0220544,52.3789,0.048463,722
29224,14.1581,0.188626,37.9097,0.0804038,15120
